,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,id,Venue Latitude,Venue Longitude,Venue Category
606,Yorkville,40.775929849884875,-73.94711784471826,Chase Bank,4b073450f964a52091f922e3,40.776301,-73.947191,Bank
607,Yorkville,40.775929849884875,-73.94711784471826,Elio's,4b981d9af964a520802d35e3,40.7767829340134,-73.95273640751839,Italian Restaurant
608,Yorkville,40.775929849884875,-73.94711784471826,Caledonia Bar,4d5875df36d1721ee134f7b1,40.77625399201635,-73.95289944413288,Bar
609,Yorkville,40.775929849884875,-73.94711784471826,Inase Sushi,4bc11982b492d13ad88fa560,40.77460731028703,-73.95099236513252,Japanese Restaurant
610,Yorkville,40.775929849884875,-73.94711784471826,Conmigo,59125f8189e4907f68b07815,40.777759891371495,-73.94876442340068,Mexican Restaurant
611,Yorkville,40.775929849884875,-73.94711784471826,Miss Madeleine,59173efa0313205133392948,40.774051,-73.951013,Dessert Shop
612,Yorkville,40.775929849884875,-73.94711784471826,Van Leeuwen Ice Cream,5b4f75d2829b0c002c82f08e,40.776976,-73.952798,Ice Cream Shop
613,Yorkville,40.775929849884875,-73.94711784471826,Pio Pio,4a1a1373f964a5207e7a1fe3,40.779887080282116,-73.94720193653723,Peruvian Restaurant
614,Yorkville,40.775929849884875,-73.94711784471826,Luigi's Pizzeria,4b2ede2cf964a520aae724e3,40.778221772532305,-73.94842554164335,Pizza Place
615,Yorkville,40.775929849884875,-73.94711784471826,Cafe D'Alsace,467ffefcf964a52019481fe3,40.77915220371584,-73.95106941461563,French Restaurant
616,Yorkville,40.775929849884875,-73.94711784471826,Mellow Yellow - coffee & vibes,58b2f2f60037eb7f1a778535,40.77920486239496,-73.94770099915985,Coffee Shop
617,Yorkville,40.775929849884875,-73.94711784471826,Ichiro,4b3fdfc8f964a5200ab125e3,40.778901,-73.950843,Japanese Restaurant
618,Yorkville,40.775929849884875,-73.94711784471826,Supercuts,4c6ffd24b5a5236aa3b94e52,40.777069591935984,-73.95229940298006,Salon / Barbershop
619,Yorkville,40.775929849884875,-73.94711784471826,PQR,5aaaf5b18b98fd3a06885687,40.77706681082764,-73.95235840357438,Pizza Place
620,Yorkville,40.775929849884875,-73.94711784471826,Tal Bagels,4b87ed02f964a52048d331e3,40.77743578787131,-73.95046600614467,Bagel Shop
621,Yorkville,40.775929849884875,-73.94711784471826,Gymtime,4b65cd15f964a52089002be3,40.77199212174999,-73.94956521462328,Gym
622,Yorkville,40.775929849884875,-73.94711784471826,Moving Strength TRX/Pilates Studio,4f088475e4b026656e49cd93,40.774547019372655,-73.95186601526352,Gym
623,Yorkville,40.775929849884875,-73.94711784471826,St. Stephen's Greenmarket,4a902f58f964a520641620e3,40.773982295256566,-73.95073475179325,Farmers Market
624,Yorkville,40.775929849884875,-73.94711784471826,La Pulperia,54178ea6498ee6e41f282042,40.776612,-73.952279,Latin American Restaurant
625,Yorkville,40.775929849884875,-73.94711784471826,U Don't Know Nothing Produce (Beyoglu),4ad0cbd6f964a520e0d920e3,40.7747694,-73.948175,Gourmet Shop
626,Yorkville,40.775929849884875,-73.94711784471826,Vietnaam,52e54ed3498ed43181ee85b0,40.77919770424128,-73.95073107424153,Vietnamese Restaurant
627,Yorkville,40.775929849884875,-73.94711784471826,Donguri Restaurant,4bd0fe22a8b3a593a123655f,40.77567809157289,-73.95247826645596,Japanese Restaurant
628,Yorkville,40.775929849884875,-73.94711784471826,La Mia Pizza,59f7c2b081635b511fbdbe9b,40.7744569816882,-73.95119502334224,Pizza Place
629,Yorkville,40.775929849884875,-73.94711784471826,Prince Tea House,5af0b04e6adbf5002cc2eba7,40.772524,-73.949957,Tea Room
630,Yorkville,40.775929849884875,-73.94711784471826,Jing Beauty Spa,4ddc218b1838306b81ff76d0,40.77501350584493,-73.9505885976854,Spa
631,Yorkville,40.775929849884875,-73.94711784471826,Mumtaz,4e221f671495f18f035610f6,40.7741338,-73.9482272,Indian Restaurant
632,Yorkville,40.775929849884875,-73.94711784471826,Eastside Cellars,5158a4bde4b0862f1509b1f5,40.779651252124225,-73.94742455350139,Wine Shop
633,Yorkville,40.775929849884875,-73.94711784471826,Sushi Suki,4a9b12eef964a5204e3420e3,40.774487478793816,-73.94821073470443,Sushi Restaurant
634,Yorkville,40.775929849884875,-73.94711784471826,The Supply House,5202340b498e2a22f0d56432,40.7775779,-73.952268,Bar
635,Yorkville,40.775929849884875,-73.94711784471826,Polish Nail Salon,4b1ad1baf964a52081f223e3,40.7757911457752,-73.95031891699557,Nail Salon
636,Yorkville,40.775929849884875,-73.94711784471826,Duane Reade,4bb1562ff964a520348d3ce3,40.77640615851943,-73.94701391458511,Pharmacy
637,Yorkville,40.775929849884875,-73.94711784471826,Little Frog,57d9a99a498e9392cfa1d963,40.77747610699544,-73.9508323752662,Bistro
638,Yorkville,40.775929849884875,-73.94711784471826,Au Jus,51ae75e0498ef95bfa1e210e,40.7803867264066,-73.94686316062513,Sandwich Place
639,Yorkville,40.775929849884875,-73.94711784471826,Yorkville Tennis Club,4ace7e0df964a520dfd020e3,40.778263475536534,-73.94628938563997,Athletics & Sports
640,Yorkville,40.775929849884875,-73.94711784471826,Noodle Fun,536e6f06498eaee664b4938e,40.779794780733674,-73.94745425283135,Chinese Restaurant
641,Yorkville,40.775929849884875,-73.94711784471826,Sumela Mediterranean Cafe & Grill,598085d9ee628b12e387482a,40.77511653246908,-73.95064219716679,Turkish Restaurant
642,Yorkville,40.775929849884875,-73.94711784471826,Nyc Elite gymnastics,4bc8930f8b7c9c74706238cf,40.77946493447631,-73.94557580617723,Gymnastics Gym
643,Yorkville,40.775929849884875,-73.94711784471826,Sabor a Mexico,4c1fbbd9b4e62d7f2c19e093,40.77969059162157,-73.94735381055648,Mexican Restaurant
644,Yorkville,40.775929849884875,-73.94711784471826,Williamsburg Pizza,5c916cdfcad1b600394189ff,40.776753,-73.952763,Pizza Place
645,Yorkville,40.775929849884875,-73.94711784471826,The Writing Room,52373a1411d27541297b921e,40.779401063600716,-73.95069832371163,New American Restaurant
646,Yorkville,40.775929849884875,-73.94711784471826,Bar Felice,5255afa58bbdabf2640f3953,40.774759504088095,-73.95091626395565,Lounge
647,Yorkville,40.775929849884875,-73.94711784471826,First on First Deli,4bae5d09f964a52029a83be3,40.78011535641353,-73.9468961275185,Deli / Bodega
648,Yorkville,40.775929849884875,-73.94711784471826,Gracie Mews Diner,4a3d4791f964a5200ea21fe3,40.77353688350828,-73.9517811929898,Diner
649,Yorkville,40.775929849884875,-73.94711784471826,Five Mile Stone,52f287cc11d26849c4522392,40.77724623519559,-73.95218284225118,Bar
650,Yorkville,40.775929849884875,-73.94711784471826,Ethyl's Alcohol & Food,5734fe3f498ed7cf0dd66fef,40.77699064154686,-73.95237618153155,Bar
651,Yorkville,40.775929849884875,-73.94711784471826,Dorian's Seafood Market,4c06e4f692a4ef3b9b22b0f1,40.774035,-73.948175,Fish Market
652,Yorkville,40.775929849884875,-73.94711784471826,Yummy Sushi,4bce0d1129d4b71315dca7dc,40.780214114821035,-73.94701196956478,Sushi Restaurant
653,Yorkville,40.775929849884875,-73.94711784471826,Serendipity Nails & Spa,4b0049bbf964a520573c22e3,40.776830551170484,-73.95244360707173,Spa
654,Yorkville,40.775929849884875,-73.94711784471826,Oren's Daily Roast,49d77c64f964a520295d1fe3,40.77426112970503,-73.95139412608984,Coffee Shop
655,Yorkville,40.775929849884875,-73.94711784471826,Pinocchio Ristorante,4bd223c941b9ef3b4770fde5,40.77985218985338,-73.94722321673736,Italian Restaurant
656,Yorkville,40.775929849884875,-73.94711784471826,Starbucks,4b69efa9f964a52014bd2be3,40.772356,-73.949984,Coffee Shop
657,Yorkville,40.775929849884875,-73.94711784471826,Green Kitchen,5bea1524a8eb6000390b252e,40.776597798373935,-73.95271457810559,Diner
658,Lenox Hill,40.76811265828733,-73.9588596881376,Whiskey & Wine Off 69,5230a2787e48c8a77ab092d3,40.76727170418045,-73.95954398347956,Liquor Store
659,Lenox Hill,40.76811265828733,-73.9588596881376,sweetgreen,57c4e77c498e9a06f6c279df,40.76712827653142,-73.95684622228146,Salad Place
660,Lenox Hill,40.76811265828733,-73.9588596881376,Up Thai,52be229211d2aabfe6f24d20,40.76989759006919,-73.9575976933572,Thai Restaurant
661,Lenox Hill,40.76811265828733,-73.9588596881376,Cigar Inn,4bb63a4f2ea195218555ab2f,40.76877634685164,-73.95622190002375,Smoke Shop
662,Lenox Hill,40.76811265828733,-73.9588596881376,Mission Ceviche,5d200a5f9661660023210e4c,40.769218,-73.957901,Restaurant
663,Lenox Hill,40.76811265828733,-73.9588596881376,Marymount Manhattan College,4acbb3f4f964a52008c520e3,40.769232464055726,-73.95965795209456,College Academic Building
664,Lenox Hill,40.76811265828733,-73.9588596881376,Anthropologie,4f25c041e4b0b2f990cd8fc3,40.76929584181941,-73.96108483574552,Women's Store
665,Lenox Hill,40.76811265828733,-73.9588596881376,Donna Margherita,5893583c1470b050ba899197,40.766452,-73.959905,Pizza Place
666,Lenox Hill,40.76811265828733,-73.9588596881376,A Matter of Health,5197866e498e42d10b808036,40.76802836725529,-73.95593309596553,Health Food Store
667,Lenox Hill,40.76811265828733,-73.9588596881376,La Esquina,590baee1cab410306bf495b2,40.76945123405223,-73.95778164213363,Taco Place
668,Lenox Hill,40.76811265828733,-73.9588596881376,Bohemian Spirit Restaurant,57116e43498ea9ddf52b2b60,40.7691142,-73.9565393,Czech Restaurant
669,Lenox Hill,40.76811265828733,-73.9588596881376,Equinox East 74th Street,4ac13d5ff964a5205b9620e3,40.77046,-73.957387,Gym
670,Lenox Hill,40.76811265828733,-73.9588596881376,5 Napkin Burger,54f03650498ee77ce407e052,40.7674315,-73.9596625,Burger Joint
671,Lenox Hill,40.76811265828733,-73.9588596881376,Afghan Kebab House II,4b22ec71f964a520685024e3,40.76802139999999,-73.95915719999999,Afghan Restaurant
672,Lenox Hill,40.76811265828733,-73.9588596881376,Persepolis,4a11c8c7f964a52045771fe3,40.76977157453949,-73.95761617804439,Middle Eastern Restaurant
673,Lenox Hill,40.76811265828733,-73.9588596881376,The Sweet Shop NYC,5233a20a11d268060fec7882,40.768295325636124,-73.95500318463608,Dessert Shop
674,Lenox Hill,40.76811265828733,-73.9588596881376,Bohemian National Hall,4af8ec92f964a520921022e3,40.76900288892712,-73.95666596661471,Art Gallery
675,Lenox Hill,40.76811265828733,-73.9588596881376,THEP Thai Restaurant,5997796d603d2a7019b8c58e,40.770743347003574,-73.95705953980662,Thai Restaurant
676,Lenox Hill,40.76811265828733,-73.9588596881376,Grace's Marketplace,54c2c3f4498e3fefe926deaf,40.76644352861987,-73.96025559386517,Gourmet Shop
677,Lenox Hill,40.76811265828733,-73.9588596881376,Flying Tiger Copenhagen,57124d59cd103d006f6bb417,40.770898319516576,-73.95993055564092,Gift Shop
678,Lenox Hill,40.76811265828733,-73.9588596881376,Refine Method,4d2873d277a2a1cdec6262b7,40.76731526713521,-73.9568866274976,Gym
679,Lenox Hill,40.76811265828733,-73.9588596881376,CYC Fitness,58b769a6ef46945fb46dc7a2,40.768987784829804,-73.9607971294755,Cycle Studio
680,Lenox Hill,40.76811265828733,-73.9588596881376,Journelle,4f5e8586e4b0a91e3090a318,40.77040141443128,-73.96018265489835,Lingerie Store
681,Lenox Hill,40.76811265828733,-73.9588596881376,J.G. Melon,3fd66200f964a52044ea1ee3,40.77105,-73.95931,Burger Joint
682,Lenox Hill,40.76811265828733,-73.9588596881376,T-Bar Steak & Lounge,4b81b128f964a5202bb830e3,40.770634172936816,-73.96000318896644,Cocktail Bar
683,Lenox Hill,40.76811265828733,-73.9588596881376,Kome Waza UES,5aa1d85d5f68b931b6f5acda,40.765601636058776,-73.95740334822048,Japanese Restaurant
684,Lenox Hill,40.76811265828733,-73.9588596881376,The Fhitting Room Penthouse,5578b383498ecd5646bda7fd,40.766466038164914,-73.96262874941318,Gym
685,Lenox Hill,40.76811265828733,-73.9588596881376,Maison Kayser,4fc95a1ee4b0f9aeca457705,40.77131932572194,-73.95959246401709,Bakery
686,Lenox Hill,40.76811265828733,-73.9588596881376,The P.E. Club,535f9718498e0065d0064574,40.77101827851563,-73.95761331851189,Gym / Fitness Center
687,Lenox Hill,40.76811265828733,-73.9588596881376,SLT E 67,53fca936498ea1afe5b91da9,40.766508,-73.962584,Gym / Fitness Center
688,Lenox Hill,40.76811265828733,-73.9588596881376,Millesima,4af5d339f964a5205efd21e3,40.76843972953615,-73.95866210214402,Wine Shop
689,Lenox Hill,40.76811265828733,-73.9588596881376,Jean Claude II,4f5977dee4b0e4b75e4295d6,40.767935,-73.959209,French Restaurant
690,Lenox Hill,40.76811265828733,-73.9588596881376,Flywheel Sports,4d6fd49071d3a14384054250,40.7664934,-73.9624749,Cycle Studio
691,Lenox Hill,40.76811265828733,-73.9588596881376,Dr. Wine,5186bce2498ec9a9d0378f9d,40.766071126880135,-73.95711924412988,Wine Shop
692,Lenox Hill,40.76811265828733,-73.9588596881376,B. Cafe - East,4bf2d0e2354e9c744b802602,40.77095251409253,-73.9576186318982,Café
693,Lenox Hill,40.76811265828733,-73.9588596881376,Paper Source,53de66c2498e35941ac3795b,40.77150016132978,-73.9594352363973,Paper / Office Supplies Store
694,Lenox Hill,40.76811265828733,-73.9588596881376,Shanghai,4ea5be4af5b9efc002cccdea,40.768334,-73.958493,Chinese Restaurant
695,Lenox Hill,40.76811265828733,-73.9588596881376,Candle Cafe,3fd66200f964a52088e91ee3,40.771407,-73.959138,Vegetarian / Vegan Restaurant
696,Lenox Hill,40.76811265828733,-73.9588596881376,A La Turka,4ba41023f964a520807d38e3,40.770127907296214,-73.9574354558078,Turkish Restaurant
697,Lenox Hill,40.76811265828733,-73.9588596881376,Padoca Bakery,5581fad7498e47b6da131619,40.7652354210648,-73.95791343863608,Bakery
698,Lenox Hill,40.76811265828733,-73.9588596881376,NR,5db4c7318ec89e000871ca01,40.770082,-73.954978,Cocktail Bar
699,Lenox Hill,40.76811265828733,-73.9588596881376,Campagnola Restaurant,4b775e32f964a520a6952ee3,40.76891229915657,-73.95526786844196,Italian Restaurant
700,Lenox Hill,40.76811265828733,-73.9588596881376,Bareburger,4f36cf39e4b0fc67a89276f5,40.768504958401984,-73.95519116524162,Burger Joint
701,Lenox Hill,40.76811265828733,-73.9588596881376,Structure Personal Fitness,4f0c8b667716f0ca442eec6f,40.770471174428444,-73.96188967243695,Gym / Fitness Center
702,Lenox Hill,40.76811265828733,-73.9588596881376,Vivi Bubble Tea,5a355e8461e53b6eb867d118,40.76738020982902,-73.9594476565655,Bubble Tea Shop
703,Lenox Hill,40.76811265828733,-73.9588596881376,Uskudar,4a249896f964a520347e1fe3,40.76976,-73.95802,Turkish Restaurant
704,Lenox Hill,40.76811265828733,-73.9588596881376,Oren's Daily Roast,4b22a4a8f964a520f24a24e3,40.769755718510254,-73.96266688394745,Coffee Shop
705,Lenox Hill,40.76811265828733,-73.9588596881376,Bagelworks,4a63578cf964a520cfc41fe3,40.76429402165898,-73.95851808553275,Bagel Shop
706,Lenox Hill,40.76811265828733,-73.9588596881376,2nd Floor Bar & Essen,5a21dc3c25fb7b50c5c6ad69,40.769686794793905,-73.95435011649448,Cocktail Bar
707,Lenox Hill,40.76811265828733,-73.9588596881376,BHLDN,533d57f7498e864fddad4ce1,40.769301928228664,-73.96109133471174,Bridal Shop
708,Lenox Hill,40.76811265828733,-73.9588596881376,State News,4b560416f964a5201bfc27e3,40.76949902453885,-73.96080790241002,Toy / Game Store
709,Lenox Hill,40.76811265828733,-73.9588596881376,Sushi Ishikawa,593747b672475054e94bd3d4,40.7687413369592,-73.95412577434611,Sushi Restaurant
710,Lenox Hill,40.76811265828733,-73.9588596881376,Nike Running,52742fc111d2a513f618d117,40.7664195,-73.9628462,Sporting Goods Shop
711,Lenox Hill,40.76811265828733,-73.9588596881376,Shakespeare & Co,4b4ca7e7f964a52029b926e3,40.76824324874706,-73.96374543580556,Bookstore
712,Lenox Hill,40.76811265828733,-73.9588596881376,Unleashed by Petco,4c7f9bbaa7958cfa401b912b,40.76683457862311,-73.96274261976328,Pet Store
713,Lenox Hill,40.76811265828733,-73.9588596881376,Chipotle Mexican Grill,51fdb573498ea9380b61aa55,40.765986622496065,-73.95704657423971,Mexican Restaurant
714,Lenox Hill,40.76811265828733,-73.9588596881376,Boqueria,542a0b46498e786c48692618,40.7715096,-73.956073,Spanish Restaurant
715,Lenox Hill,40.76811265828733,-73.9588596881376,Sotheby's,42dee580f964a5205c261fe3,40.76649436504987,-73.95400261596386,Art Gallery
716,Lenox Hill,40.76811265828733,-73.9588596881376,Delizia 73 Ristorante & Pizza,4b495fb4f964a520a36e26e3,40.76873386522408,-73.95533009269842,Italian Restaurant
717,Lenox Hill,40.76811265828733,-73.9588596881376,Sophie's Cuban Cuisine,542c3100498e17795d2fc676,40.76508835870189,-73.95754765013382,Cuban Restaurant
718,Lenox Hill,40.76811265828733,-73.9588596881376,The Coffee Inn,4b96c4b5f964a5204ce334e3,40.766767,-73.956515,Coffee Shop
719,Lenox Hill,40.76811265828733,-73.9588596881376,Sokol New York,4d1136ea99b78cfa782bc8d5,40.766653159251426,-73.95533533866734,Club House
720,Lenox Hill,40.76811265828733,-73.9588596881376,The Playroom NYC,54fb015e498e4db3675bb591,40.769811,-73.95534,Playground
721,Lenox Hill,40.76811265828733,-73.9588596881376,Gotham Coffee House,4a4281c6f964a520e9a51fe3,40.766417653227954,-73.96021931346488,Coffee Shop
722,Lenox Hill,40.76811265828733,-73.9588596881376,The Pony Bar,4f95cf8bd5fb282730b426c5,40.769780846710525,-73.95449468539174,Bar
723,Lenox Hill,40.76811265828733,-73.9588596881376,Inès,5a7369771ffe971ebc3e6f74,40.76877142375057,-73.95420859195518,Café
724,Lenox Hill,40.76811265828733,-73.9588596881376,Just Salad,5325c355498e5c6dfa1e4e3f,40.7665947820789,-73.95661672294442,Salad Place
725,Lenox Hill,40.76811265828733,-73.9588596881376,Tanoshi Sushi,501adf11e4b0d225f8788a03,40.76774705779318,-73.95320282682466,Sushi Restaurant
726,Lenox Hill,40.76811265828733,-73.9588596881376,Lovella Salon,4afdec19f964a520102c22e3,40.7662582,-73.9599509,Salon / Barbershop
727,Lenox Hill,40.76811265828733,-73.9588596881376,The Hunterian,5c28221a180b91002ccd3ae9,40.766097,-73.955904,Cocktail Bar
728,Lenox Hill,40.76811265828733,-73.9588596881376,Oslo Coffee Roasters,4e9078d6b63456ab9570ec12,40.769363626993965,-73.95359768642824,Coffee Shop
729,Lenox Hill,40.76811265828733,-73.9588596881376,Le Gourmet,4a959138f964a520b02320e3,40.765354396047655,-73.95770137404709,Café
730,Lenox Hill,40.76811265828733,-73.9588596881376,The Meatball Shop,51c9e3f9498e2cb9c31d19ff,40.77165010970168,-73.95626364966382,Italian Restaurant
731,Lenox Hill,40.76811265828733,-73.9588596881376,Gregorys Coffee,5720f9bfcd10e6f14ea7317f,40.76565,-73.95779,Coffee Shop
732,Lenox Hill,40.76811265828733,-73.9588596881376,Zawa,59a0a55725fb7b0552213ca6,40.763977000000004,-73.959188,Sushi Restaurant
733,Lenox Hill,40.76811265828733,-73.9588596881376,Bella Blu,3fd66200f964a52075e91ee3,40.76924898445326,-73.96304867967362,Italian Restaurant
734,Lenox Hill,40.76811265828733,-73.9588596881376,Mini Deli,4b670ea3f964a52079372be3,40.76526407910149,-73.96105477854617,Deli / Bodega
735,Lenox Hill,40.76811265828733,-73.9588596881376,Bigoi Venezia,596e2cd68496ca6c4dcde792,40.76995154071836,-73.95748568997048,Italian Restaurant
736,Lenox Hill,40.76811265828733,-73.9588596881376,Serena's Wine Bar-Cafe,539225e4498e7b5d5b7eec21,40.76530396392224,-73.96102130674548,Wine Bar
737,Lenox Hill,40.76811265828733,-73.9588596881376,Citarella Gourmet Market - Upper East Side,4c2fa71309a99c7413e30a2a,40.7717467,-73.95872800000001,Grocery Store
738,Lenox Hill,40.76811265828733,-73.9588596881376,Oath Pizza,5b33c56f06fb600032c88e26,40.766372827932635,-73.96312524179484,Pizza Place
739,Lenox Hill,40.76811265828733,-73.9588596881376,St. Catherine's Park,4b6f058df964a52078d72ce3,40.765037155855616,-73.95843063333287,Playground
740,Lenox Hill,40.76811265828733,-73.9588596881376,EJ's Luncheonette,3fd66200f964a520dbe71ee3,40.770459,-73.959843,Diner
741,Lenox Hill,40.76811265828733,-73.9588596881376,New Balance,56fef0d3498ecbd22c4786a8,40.7675498528332,-73.96229724076575,Sporting Goods Shop
742,Lenox Hill,40.76811265828733,-73.9588596881376,Ikinari Steak,5b6472798c35dc0039ece3da,40.770785821220414,-73.96183444012684,Steakhouse
743,Lenox Hill,40.76811265828733,-73.9588596881376,Pizza Park,4a72520af964a520e2da1fe3,40.764305366781066,-73.95850301312846,Pizza Place
744,Lenox Hill,40.76811265828733,-73.9588596881376,Mezzaluna Restaurants,4a78f65ef964a520b7e61fe3,40.771352488755774,-73.95968198776245,Italian Restaurant
745,Lenox Hill,40.76811265828733,-73.9588596881376,DAVIDsTEA,4ec577624690b682a443abd1,40.76579831335765,-73.96369531609884,Tea Room
746,Lenox Hill,40.76811265828733,-73.9588596881376,Greek Eats,54f6ef74498ef551d4d3aadc,40.76421780320028,-73.95861188836427,Greek Restaurant
747,Lenox Hill,40.76811265828733,-73.9588596881376,Matsu Sushi,43713c00f964a520fe291fe3,40.76610577087947,-73.95612452905382,Sushi Restaurant
748,Lenox Hill,40.76811265828733,-73.9588596881376,Two Lizards Mexican Bar & Grill,518453c7498e3f3fef5f0708,40.76878666307207,-73.9553588944091,Mexican Restaurant
749,Lenox Hill,40.76811265828733,-73.9588596881376,Oda House,5d02cb063731ee002c297fe9,40.768142,-73.95497,Eastern European Restaurant
750,Lenox Hill,40.76811265828733,-73.9588596881376,Oita Sushi,548f7d37498e7976a22eada4,40.7672449319602,-73.95953839884838,Sushi Restaurant
751,Lenox Hill,40.76811265828733,-73.9588596881376,Joe the Art of Coffee,4ef4c5b099111bd0a9b8e9c2,40.7720441944042,-73.96080496387015,Coffee Shop
752,Lenox Hill,40.76811265828733,-73.9588596881376,lululemon athletica,4a7a0210f964a5202de81fe3,40.7655864,-73.9633547,Clothing Store
753,Lenox Hill,40.76811265828733,-73.9588596881376,Numero 28 Pizza,4f3daa90e4b0fbbbd6cc20d8,40.76929345769922,-73.95496593295218,Pizza Place
754,Lenox Hill,40.76811265828733,-73.9588596881376,Nino's,4a7f3e1af964a52069f31fe3,40.76818,-73.9555,Italian Restaurant
755,Lenox Hill,40.76811265828733,-73.9588596881376,La Crosta Restaurant & Gourmet Pizzeria,4c0fde4b81e976b0623c0eeb,40.76712542095526,-73.95433751846889,Pizza Place
756,Lenox Hill,40.76811265828733,-73.9588596881376,Dueto Salon,4b3cc393f964a520fc8625e3,40.766843,-73.960697,Salon / Barbershop
757,Lenox Hill,40.76811265828733,-73.9588596881376,Dallas BBQ,4b591932f964a520727c28e3,40.7702410370233,-73.96013747566008,BBQ Joint
758,Roosevelt Island,40.76215960576283,-73.94916769227953,Roosevelt Island Promenade,4db73c8a5da3b5fa68a6628b,40.76087483014197,-73.95243668606233,Outdoors & Recreation
759,Roosevelt Island,40.76215960576283,-73.94916769227953,NISI,5a3b265d8c812a3ed8ee6985,40.76191465854082,-73.94996590025112,Greek Restaurant
760,Roosevelt Island,40.76215960576283,-73.94916769227953,East Side River Walk,501448e8e4b001b3394529c5,40.765390648616936,-73.9517249177492,Waterfront
761,Roosevelt Island,40.76215960576283,-73.94916769227953,Manhattan Park,4f0c3731e4b0b63c74e21c7d,40.7655396450576,-73.9470753989693,Park
762,Roosevelt Island,40.76215960576283,-73.94916769227953,Roosevelt Island Farmer's Market,4c138c17f1e0b713d6aa34bc,40.76421014128427,-73.94760633661917,Farmers Market
763,Roosevelt Island,40.76215960576283,-73.94916769227953,Island Wine & Spirits,5441c6eb498e6bd51def1064,40.763206,-73.949462,Liquor Store
764,Roosevelt Island,40.76215960576283,-73.94916769227953,SUBWAY,5084686de4b0e24bb4549e11,40.76115505857909,-73.95096396013622,Sandwich Place
765,Roosevelt Island,40.76215960576283,-73.94916769227953,One East River Place,4b37b8b8f964a520044525e3,40.76617000611569,-73.95170900462855,Residential Building (Apartment / Condo)
766,Roosevelt Island,40.76215960576283,-73.94916769227953,PS 217,4eb9ce585c5c0e067d14c79e,40.76392285280312,-73.94794596391924,School
767,Roosevelt Island,40.76215960576283,-73.94916769227953,Wholesome Factory,518ed8bb498e5714a7f44351,40.76153151578956,-73.95026120934979,Deli / Bodega
768,Roosevelt Island,40.76215960576283,-73.94916769227953,Starbucks,4b0807abf964a520890223e3,40.75935954636262,-73.95315311551424,Coffee Shop
769,Roosevelt Island,40.76215960576283,-73.94916769227953,Fuji East,4a6e0664f964a520acd31fe3,40.758966489558965,-73.95244084627487,Japanese Restaurant
770,Roosevelt Island,40.76215960576283,-73.94916769227953,Manhattan Park Gym,4e14fd5b1f6e29fb7d4c99af,40.76591047366576,-73.94664073849377,Gym
771,Roosevelt Island,40.76215960576283,-73.94916769227953,Chongqing Hot Pot Noodle,5cf0834a0d173f002cb70cec,40.762557,-73.949293,Noodle House
772,Roosevelt Island,40.76215960576283,-73.94916769227953,Island Shakespeare,4fcab32cbb3d59690ca80c39,40.760919,-73.949939,Indie Theater
773,Roosevelt Island,40.76215960576283,-73.94916769227953,Blackwell House,55edf93b498e8a2e864d8cbb,40.76065766568519,-73.95014638995981,Monument / Landmark
774,Roosevelt Island,40.76215960576283,-73.94916769227953,Blackwell Playground,4c30de8666e40f47e42cc48b,40.75988523634521,-73.95123964137191,Playground
775,Roosevelt Island,40.76215960576283,-73.94916769227953,NYC Social Sports Club - Octagon Field,4de8054e091a3279663a2a89,40.764551000000004,-73.946706,Soccer Field
776,Roosevelt Island,40.76215960576283,-73.94916769227953,Bikur Cholim Room,5a0dc623e4c4590cfee013fd,40.76413693717021,-73.9531534910202,Kosher Restaurant
777,Roosevelt Island,40.76215960576283,-73.94916769227953,MTA Q102 Bus,4c4d91f89932e21edb1a68cc,40.759741687744764,-73.95285570973029,Bus Line
778,Roosevelt Island,40.76215960576283,-73.94916769227953,Southtown Dog Run,4c6e6efda437224bd0c02fb1,40.758927960726275,-73.95158715583743,Dog Run
779,Roosevelt Island,40.76215960576283,-73.94916769227953,Eleanor's Pier,53c1b8b7498ea9187eabee13,40.7599039971876,-73.95324603232953,Scenic Lookout
780,Roosevelt Island,40.76215960576283,-73.94916769227953,Piccolo Pizza,5559063c498eec161d0882ba,40.75896413259843,-73.95273370882775,Pizza Place
781,Roosevelt Island,40.76215960576283,-73.94916769227953,Michelle's Bench,5a6a441cd552c712a6e0c07a,40.7587926244101,-73.95281165223848,Park
782,Roosevelt Island,40.76215960576283,-73.94916769227953,Prestige Cleaners,4d25e85b1d9fa1cdd8c14309,40.75873686336455,-73.95272942872053,Dry Cleaner
783,Roosevelt Island,40.76215960576283,-73.94916769227953,MTA Subway - Roosevelt Island (F),4b9fa9bcf964a520c53237e3,40.75909073745653,-73.95348921085481,Metro Station
784,Roosevelt Island,40.76215960576283,-73.94916769227953,Gristedes Supermarkets #517,4bb28875a32876b0f0be00fe,40.76440202557276,-73.94736865621834,Supermarket
785,Upper West Side,40.787657998534854,-73.97705923630603,AMC Loews 84th Street 6,4a5e05c3f964a520e8bd1fe3,40.78677027405666,-73.97760838294472,Movie Theater
786,Upper West Side,40.787657998534854,-73.97705923630603,Jacob's Pickles,4edfd5865c5cced979ab7dd1,40.78665323745776,-73.9756219616424,Southern / Soul Food Restaurant
787,Upper West Side,40.787657998534854,-73.97705923630603,Maison Pickle,585351e6158b966de04f29ed,40.786989737086394,-73.97778714345775,American Restaurant
